id,address,bedroom_nums,bathroom_nums,car_spaces,price,lat,lon,postcode,land_size_m2,price_per_m2,nearest_city,distance_to_nearest_city,avg_price_by_postcode,postcode_avg_price_per_m2
5956,"7 Kodi Close, Old Bar",3.0,1,1.0,735000.0,-31.9707476,152.5804585,2430.0,879.0,836.1774744027304,Newcastle,15563.410199880032,677062.8205128205,826.3103652635697
5957,"85 Anson Street, Orange",3.0,1,1.0,602000.0,-33.2972685,149.09574272053365,2800.0,809.4,743.7608104768965,Wollongong,45085.946625429344,760985.5737704918,929.8629204734517
5958,"10 Cecil Street, Berridale",3.0,1,3.0,595000.0,-36.3614615,148.8257079,2628.0,860.0,691.8604651162791,Wollongong,80131.56891724684,702625.0,722.5466762638887
5959,"35 Bellambi Street, Tarrawanna",4.0,2,4.0,1800000.0,-34.3736524,150.8879691,2518.0,951.08,1892.5852714808427,Wollongong,29.58288720570152,1522310.0,2106.647935195675
5960,"5 Cobar Close, Wakeley",6.0,3,2.0,1721000.0,-33.8726633,150.9074191,2176.0,802.7,2144.0139529089324,Sydney,911.4700287170884,1602838.7096774194,2333.0528402921145
5961,"9 Duke Street, Iluka",4.0,2,5.0,1330000.0,-29.4004476,153.3521891,2466.0,847.0,1570.2479338842975,Newcastle,149096.94580684582,970535.2727272727,1043.0089696488894
5962,"45 East View Avenue, Leura",3.0,3,3.0,1275000.0,-33.706623,150.327184,2780.0,854.0,1492.9742388758782,Sydney,8044.300167850435,990729.8850574712,1090.8750547076143
5963,"51 Womra Crescent, Glenmore Park",3.0,1,2.0,1263000.0,-33.7926623,150.6773819,2745.0,821.0,1538.36784409257,Sydney,2887.3381446891317,1355658.0357142857,2206.450869652171
5964,"13 Old Hume Highway, Camden",2.0,1,1.0,1112500.0,-34.0724932,150.6951344,2570.0,834.7,1332.8141847370312,Wollongong,1654.333009096021,1233320.2614379085,2452.919945362968
5965,"152 Somerset Drive, Thornton",4.0,2,3.0,949000.0,-32.7788746,151.6484962,2322.0,805.1,1178.7355607999007,Newcastle,388.5749993959385,890760.3773584906,1267.429751742148
5966,"240 Woy Woy Road, Horsfield Bay",3.0,2,2.0,940000.0,-33.4932022,151.2988065,2256.0,834.7,1126.1531089014015,Sydney,1490.8512090709078,1421857.142857143,1775.7870730630668
5967,"11 William Street, Singleton",4.0,2,2.0,910000.0,-32.564575,151.170495,2330.0,809.0,1124.8454882571075,Newcastle,5012.911596500049,708647.0588235294,1102.490048097292
5968,"15 Alyce Close, Bolwarra Heights",3.0,2,2.0,870000.0,-32.7005918,151.5957425,2320.0,834.6,1042.4155283968369,Newcastle,846.7158791348686,865725.5639097744,1181.3657708769929
5969,"58 Mitchell St, Eden",3.0,2,2.0,830000.0,-37.0643968,149.900462,2551.0,986.4,841.4436334144364,Wollongong,79369.72884814237,850937.5,1052.0701342701973
5970,"18 Nevada Street, Springdale Heights",4.0,2,2.0,795000.0,-36.0274022,146.9450037995583,2641.0,837.0,949.820788530466,Wollongong,181461.90806187113,638627.5,741.5417438552672
5971,"26 Beryl Street, Coffs Harbour",3.0,1,1.0,790000.0,-30.2885039,153.1096936,2450.0,980.0,806.1224489795918,Newcastle,87310.90267856217,962131.8831168831,1275.559032321686
5972,"39 Cedar Drive, Llanarth",4.0,2,6.0,775000.0,-33.3961023,149.5565582,2795.0,901.0,860.1553829078802,Wollongong,28507.441273324985,786536.9718309859,946.5420658114142
5973,"76 Anderson Drive, Tarro",3.0,1,2.0,765000.0,-32.8092178,151.6636404,2322.0,848.0,902.122641509434,Newcastle,270.86842708999865,890760.3773584906,1267.429751742148
5974,"5 Clarence Street, Ashby",3.0,2,7.0,730000.0,-29.4385144,153.19679,2463.0,913.0,799.5618838992333,Newcastle,141778.50832147343,786631.5789473684,900.2895259334216
5975,"63 Simkin Crescent, Kooringal",4.0,2,2.0,685000.0,-35.1386501,147.3820907,2650.0,840.0,815.4761904761905,Wollongong,128324.94169356587,725784.387434555,906.3343265367963
5976,"5017 Oxley Highway, Long Flat",3.0,2,2.0,540000.0,-31.4448311,152.50762,2446.0,892.0,605.3811659192825,Newcastle,27269.6827518722,737673.9130434783,1018.067881862261
5977,"1-4/35 Addison Avenue, Lake Illawarra",4.0,2,1.0,4250000.0,-34.5418978,150.8544172,2528.0,974.0,4363.4496919917865,Wollongong,145.14666980681025,1429478.2608695652,1900.6158246641855
5978,"104 Chapel Lane, Baulkham Hills",7.0,5,2.0,2340000.0,-33.7487505,150.9643791,2153.0,929.0,2518.837459634015,Sydney,743.9812970706547,2142530.048780488,3123.7592953666053
5979,"8 Heather Place, Hornsby Heights",4.0,2,1.0,1957000.0,-33.654558,151.099812,2077.0,951.0,2057.8338590956887,Sydney,578.8725670800543,2004837.2093023255,2273.844263783258
5980,"72A Old South Road, Bowral",4.0,2,2.0,1520000.0,-34.4970871,150.4321432,2576.0,895.0,1698.3240223463688,Wollongong,2172.8187369264233,1516916.6666666667,1432.9303457225633
5981,"19 Hendrick Street, Cardiff",4.0,3,2.0,1000000.0,-32.942286,151.667533,2285.0,895.0,1117.31843575419,Newcastle,126.45532085000485,937357.125,1413.682022947712
5982,"3 Warrawee Street, Sapphire Beach",4.0,2,2.0,980000.0,-30.2366191,153.1485224,2450.0,806.0,1215.880893300248,Newcastle,91124.00767126551,962131.8831168831,1275.559032321686
5983,"11 Avondale Drive, Kanwal",4.0,2,3.0,880000.0,-33.2588303,151.4865715,2259.0,828.0,1062.8019323671497,Newcastle,1957.6648809033984,1013668.5769230769,1531.9240568829864
5984,"4 Alexandra Street, Kurri Kurri",3.0,1,4.0,825000.0,-32.8173986,151.4749356,2327.0,945.0,873.015873015873,Newcastle,1043.4115250931015,674621.2972972973,866.7610728136856
5985,"44 Balala Crescent, Bourkelands",4.0,2,2.0,790000.0,-35.1617586,147.3454854,2650.0,860.8,917.7509293680298,Wollongong,131242.64576647143,725784.387434555,906.3343265367963
5986,"23 Finnegan Crescent, Muswellbrook",4.0,2,4.0,740000.0,-32.2803289,150.8859121,2333.0,841.0,879.9048751486325,Newcastle,12152.229884615792,619680.9836065574,775.7947013735954
5987,"28 Peregrine Avenue, Tamworth",4.0,2,2.0,740000.0,-31.1287922,150.9470046,2340.0,848.0,872.6415094339623,Newcastle,39245.22413841955,678376.4150943396,806.5506780576603
5988,"4 Pambula Lane, Pambula",2.0,1,2.0,600000.0,-36.925716,149.8780192,2549.0,986.4,608.272506082725,Wollongong,72699.73373584643,647000.0,922.4249252901436
5989,"48 Kathleen Avenue, Castle Hill",4.0,2,2.0,3006000.0,-33.7251295,150.9909057,2154.0,946.0,3177.5898520084565,Sydney,683.3728284273966,2628168.3636363638,3017.48990310066
5990,"22 Nottingham Avenue, Castle Hill",5.0,3,2.0,2768000.0,-33.7229105,150.9978273,2154.0,935.8,2957.896986535585,Sydney,660.0444905554147,2628168.3636363638,3017.48990310066
5991,"79 Mimosa Road, Greenacre",4.0,2,4.0,2501000.0,-33.9097332,151.0494142,2190.0,950.2,2632.0774573773942,Sydney,272.38995903883676,1719750.0,3528.8444731108575
5992,"37 Neptune Street, Dundas Valley",5.0,3,2.0,2351000.0,-33.78881,151.053769,2117.0,803.0,2927.7708592777085,Sydney,305.88292061008053,2187711.0322580645,3870.8154971340623
5993,"274 Somerville Road, Hornsby Heights",3.0,1,4.0,1810000.0,-33.6546709,151.1063294,2077.0,923.0,1960.996749729144,Sydney,564.542159311746,2004837.2093023255,2273.844263783258
5994,"20 Second Avenue, Loftus",4.0,2,2.0,1595000.0,-34.0379978,151.0520688,2232.0,948.5,1681.6025303110173,Sydney,533.4954577828364,1711166.6666666667,2829.000380794187
5995,"132 Balemo Drive, Ocean Shores",3.0,2,3.0,1350000.0,-28.5054102,153.5347887,2483.0,930.0,1451.6129032258063,Newcastle,226309.48622371748,1366511.111111111,1686.827850283593
5996,"60 Crown Street, Riverstone",3.0,1,2.0,1271000.0,-33.6702801,150.8617746,2765.0,929.0,1368.1377825618945,Sydney,1601.8405434118663,1270745.238095238,3851.3150622660773
5997,"40 Lansdowne Street, Merrylands",4.0,1,3.0,1165000.0,-33.8458083,150.9939409,2160.0,828.3,1406.4952311964264,Sydney,469.0816022170019,1523224.857142857,2893.5608740047724
5998,"36 Headland Road, Anglers Reach",5.0,3,1.0,450000.0,-36.00941535,148.66131325458886,2629.0,816.0,551.4705882352941,Wollongong,74823.79192348481,381666.6666666667,417.5978020598097
5999,"10 Charlotte Street, Merewether",4.0,2,2.0,3700000.0,-32.9483155,151.7461774,2291.0,977.0,3787.103377686796,Newcastle,15.379983910100993,2131523.8095238097,4892.909195742794
6000,"9 Fallen Leaf Court, West Pennant Hills",5.0,3,2.0,3060000.0,-33.742793,151.022115,2125.0,847.4,3611.045551097475,Sydney,509.15988274000136,2873606.3448275863,3139.9733012108463
6001,"25 Tallowwood Avenue, Cherrybrook",5.0,3,2.0,3005000.0,-33.726977,151.044902,2126.0,822.3,3654.3840447525236,Sydney,471.4046573300248,2521250.0,3533.712693049946
6002,"6 Finlay Close, Whitebridge",6.0,3,4.0,2350000.0,-32.9786396,151.7176321,2290.0,834.0,2817.7458033573143,Newcastle,64.51477618569227,1231603.9682539683,1694.2450107269801
6003,"15 Quarrion Place, Woronora Heights",4.0,3,2.0,1640000.0,-34.0331362,151.0280999,2233.0,835.5,1962.8964691801316,Sydney,598.398628704548,1549243.9024390243,2287.400090591772
6004,"179 & 179A Wentworth Avenue, Pendle Hill",5.0,2,3.0,1500000.0,-33.8035691,150.9627593,2145.0,948.5,1581.44438587243,Sydney,650.3738707131297,1601441.282352941,3182.6549325274864
6005,"23 Dalton Close, Belmont North",4.0,3,2.0,1370000.0,-33.0140098,151.6731224,2280.0,999.0,1371.3713713713714,Newcastle,188.11901837796157,1197305.5555555555,1588.8553635112976
6006,"24 Ibis Place, Lennox Head",4.0,2,2.0,1350000.0,-28.8134294,153.5837554,2478.0,865.0,1560.6936416184972,Newcastle,201764.9804373352,1529049.5930232557,2289.9938515426065
6007,"29 Noble Parade, Lake Heights",6.0,3,2.0,1320000.0,-34.4825789,150.8634413,2502.0,835.0,1580.8383233532934,Wollongong,38.80366370900181,1010476.1904761905,1308.682667247397
6008,"29 Waterfall Crescent, Cranebrook",4.0,2,2.0,1305000.0,-33.720903,150.706087,2749.0,900.0,1450.0,Sydney,2750.9684597801674,1062775.0,1820.5868545910112
6010,"236 Macquarie Street, South Windsor",3.0,1,4.0,1150000.0,-33.6100803,150.8178321,2756.0,848.0,1356.132075471698,Sydney,2201.829998985074,1161325.7575757576,1581.7466062933163
6011,"2 Hillcrest Road, Empire Bay",3.0,1,1.0,1125000.0,-33.4948681,151.3575174,2257.0,869.5,1293.8470385278895,Sydney,1617.9346350036963,1573879.1666666667,2283.8242848897985
6012,"29 Coomburra Crescent, Ocean Shores",3.0,2,2.0,1115000.0,-28.5213223,153.5359929,2483.0,800.0,1393.75,Newcastle,224947.28138887673,1366511.111111111,1686.827850283593
6013,"9b Catania Street, Orange",4.0,2,4.0,1075000.0,-33.2479699,149.0952593,2800.0,801.0,1342.0724094881398,Wollongong,46242.30247442472,760985.5737704918,929.8629204734517
6014,"7 Grey Gum Close, Hamlyn Terrace",4.0,2,2.0,980000.0,-33.2478477,151.4711196,2259.0,868.0,1129.032258064516,Newcastle,1978.6461983944325,1013668.5769230769,1531.9240568829864
6015,"33 Sunrise Road, Yerrinbool",3.0,2,2.0,870000.0,-34.371269,150.542234,2575.0,835.0,1041.9161676646706,Wollongong,1263.0270391699742,1015584.6,1000.1043990439051
6016,"2A Kurnell Close, Cooranbong",4.0,2,2.0,851000.0,-33.080264,151.4428041,2265.0,836.0,1017.9425837320574,Newcastle,1365.4235609281336,969327.1111111111,1400.79479915318
6017,"39 John Gollan Avenue, Harrington",4.0,2,4.0,830000.0,-31.8845734,152.6583357,2427.0,878.0,945.3302961275626,Newcastle,18594.350008620702,837375.0,1354.710489332664
6018,"18 Semillon Ridge, Gillieston Heights",4.0,2,2.0,820000.0,-32.7565063,151.5315912,2321.0,884.0,927.6018099547512,Newcastle,901.2753807712203,859858.4905660377,1165.3113105023963
6019,"26 Lemon Gums Drive, Tamworth",6.0,3,2.0,820000.0,-31.0619123,150.9002562,2340.0,985.0,832.4873096446701,Newcastle,42494.480933497056,678376.4150943396,806.5506780576603
6020,"13 Korrongulla Crescent, Primbee",4.0,1,1.0,815000.0,-34.5021874,150.8861409,2502.0,929.5,876.8154922001075,Wollongong,55.819143515701086,1010476.1904761905,1308.682667247397
6021,"70 Michael Hill Avenue, Woodberry",4.0,2,2.0,730000.0,-32.79383345,151.66051004226784,2322.0,824.0,885.9223300970874,Newcastle,316.69702200721224,890760.3773584906,1267.429751742148
6022,"14 Northview Drive, South Pambula",3.0,2,1.0,723000.0,-36.942452,149.8614545,2549.0,823.0,878.4933171324423,Wollongong,73877.67118774269,647000.0,922.4249252901436
6023,"66 Anzac Drive, Kyogle",3.0,1,3.0,660000.0,-28.6205501,152.9967254,2474.0,809.4,815.418828762046,Newcastle,200260.25666155174,569237.5,574.4986153387623
6024,"907 Pemberton Street, West Albury",4.0,2,2.0,630000.0,-36.0741343,146.896018,2640.0,836.0,753.5885167464115,Wollongong,186870.81142080537,750074.074074074,825.5834377535796
6025,"12 Davidson Court, Corowa",4.0,2,3.0,486000.0,-35.9972914,146.3718394,2646.0,900.0,540.0,Wollongong,229051.00667786377,485097.22222222225,541.733846716613
6026,"14 Jordan Street, Muswellbrook",3.0,1,1.0,465000.0,-32.269954,150.886878,2333.0,809.0,574.7836835599505,Newcastle,12270.185569999927,619680.9836065574,775.7947013735954
6027,"124 Ryan Lane, Broken Hill",3.0,1,2.0,130000.0,-31.971088,141.444086,2880.0,941.0,138.15090329436768,Wollongong,953192.9942314008,215360.46511627908,299.2566041124826
6028,"3 Samuel Street, Ryde",4.0,2,2.0,3535000.0,-33.807289,151.103448,2112.0,803.0,4402.241594022416,Sydney,149.88249025006112,2885103.8260869565,5491.656664999516
6029,"33 Kendall Street, West Pymble",4.0,2,2.0,2958000.0,-33.759332,151.134018,2073.0,904.0,3272.1238938053098,Sydney,176.5062254800228,3627696.0,3304.1797085142657
6030,"6 Battenberg Close, Cecil Hills",4.0,3,3.0,2640000.0,-33.8893734,150.8433378,2171.0,968.0,2727.2727272727275,Sydney,1343.5159661640914,1344589.2857142857,2963.2447246703405
6031,"15 Kalgal Street, Frenchs Forest",3.0,3,2.0,2400000.0,-33.7419977,151.210274,2086.0,910.0,2637.3626373626375,Sydney,160.79771961290317,2701653.3333333335,3460.5448638905527
6032,"30 Fenwick Street, Yagoona",6.0,3,2.0,2180000.0,-33.9108682,151.0186163,2199.0,885.2,2462.7202892001806,Sydney,381.30006896938744,1569894.7368421052,2798.686493726613
6033,"128 The Round Drive, Avoca Beach",4.0,2,4.0,1820000.0,-33.4719983,151.4278056,2251.0,968.0,1880.1652892561983,Sydney,2051.962863542419,1774434.6470588236,2200.6987774811214
6034,"38 Nebo Drive, Figtree",3.0,2,2.0,1710000.0,-34.4231924,150.8493959,2525.0,810.0,2111.1111111111113,Wollongong,19.312783345711853,1331357.142857143,1661.9404248650733
6035,"60 Overall Drive, Pottsville",4.0,2,2.0,1532500.0,-28.4073562,153.5608731,2489.0,923.0,1660.3466955579631,Newcastle,235998.96511722085,1951388.888888889,2783.5161804359464
6036,"72 Ascot Road, Bowral",3.0,1,1.0,1150000.0,-34.4857894,150.4230438,2576.0,858.0,1340.3263403263404,Wollongong,2243.156016708156,1516916.6666666667,1432.9303457225633
6037,"1 Blackbird Glen, Erskine Park",3.0,1,1.0,1120000.0,-33.8005118,150.8096206,2759.0,802.0,1396.508728179551,Sydney,1644.0690104361968,1133131.925,1846.8370614723663
6038,"9 Coniston Close, Rankin Park",3.0,2,2.0,1000000.0,-32.9250483,151.681078,2287.0,904.0,1106.1946902654868,Newcastle,95.71871796885962,939562.5,1483.7947519372246
6039,"5 Eradore Court, Port Macquarie",4.0,2,2.0,940000.0,-31.4660687,152.9103594,2444.0,819.6,1146.9009272816008,Newcastle,34136.44168388063,972872.340425532,1686.345804063777
6040,"8 Alluvial Place, Kelso",4.0,2,2.0,935000.0,-33.41004855,149.62134807376907,2795.0,999.1,935.842258032229,Wollongong,26531.709758491903,786536.9718309859,946.5420658114142
6041,"238 Byng Street, Orange",3.0,1,4.0,635000.0,-33.2805855,149.0940406,2800.0,809.4,784.5317519149988,Wollongong,45527.15833738619,760985.5737704918,929.8629204734517
6042,"5 Truno Place, Townsend",2.0,1,2.0,529000.0,-29.46072,153.220655,2463.0,902.0,586.4745011086475,Newcastle,140916.7484042499,786631.5789473684,900.2895259334216
6043,"8 Captains Way, Banora Point",5.0,2,2.0,2350000.0,-28.2372363,153.5422385,2486.0,800.0,2937.5,Newcastle,251004.32459199926,1203260.8695652173,1534.2850640353472
6044,"24 Merinda Avenue, Epping",3.0,2,2.0,1843000.0,-33.7625395,151.0653084,2121.0,828.3,2225.0392369914284,Sydney,320.24874730815543,2823213.11627907,3672.639671723102
6045,"39 The Ridgeway, Cumbalum",5.0,3,2.0,1610000.0,-28.825732,153.5376075,2478.0,915.2,1759.1783216783215,Newcastle,199109.90607580284,1529049.5930232557,2289.9938515426065
6046,"98 North West Arm Road, Gymea",4.0,2,2.0,1520000.0,-34.0370055,151.0799231,2227.0,819.0,1855.921855921856,Sydney,450.3147248386258,2028809.5238095238,3891.876146882992
6047,"7 Francis Street, Corrimal",3.0,1,2.0,1110000.0,-34.3708861,150.8937807,2518.0,967.0,1147.8800413650465,Wollongong,32.396553656997604,1522310.0,2106.647935195675
6048,"37 Theseus Circuit, Rosemeadow",4.0,2,2.0,1060000.0,-34.1147619,150.7959776,2560.0,909.0,1166.1166116611662,Wollongong,1074.2561263337343,1019871.4227642276,1828.601016558203
6049,"40 Barkala Street, Lisarow",4.0,2,2.0,1050000.0,-33.3787123,151.3708741,2250.0,803.0,1307.596513075965,Sydney,2662.921434821022,1177633.6290322582,1468.6527953457617
6050,"68 Riveroak Drive, Murwillumbah",3.0,2,2.0,1025000.0,-28.338027,153.36008,2484.0,991.0,1034.3087790111,Newcastle,235560.5009332902,950559.2592592592,1089.0122501088856
6051,"6 Currowan Street, Nelligen",3.0,2,2.0,780000.0,-35.6496301,150.1382095,2536.0,821.0,950.0609013398295,Wollongong,20627.284602562973,1001113.9240506329,1136.4768522270485
6052,"84 Toormina Road, Toormina",3.0,1,3.0,710000.0,-30.3596583,153.0853667,2452.0,826.8,858.7324625060475,Newcastle,82965.58327747807,833655.8823529412,1224.3877250948156
6053,"119 Rawson Avenue, East Tamworth",3.0,1,3.0,710000.0,-31.0964249,150.9430208,2340.0,991.0,716.4480322906155,Newcastle,40486.00978672631,678376.4150943396,806.5506780576603
6054,"59 Carcoar Street, Blayney",3.0,1,2.0,575000.0,-33.5354722,149.248265,2799.0,847.0,678.866587957497,Wollongong,35017.31079877836,622833.3333333334,610.866049422688
6055,"90 Babbage Road, Roseville Chase",4.0,4,3.0,4718888.0,-33.7807457,151.1959002,2069.0,846.0,5577.881796690307,Sydney,79.33114388530605,3762244.4,3905.047392383389
6056,"24 Hampden Avenue, Wahroonga",5.0,3,4.0,4500000.0,-33.713267,151.136794,2076.0,992.7,4533.091568449682,Sydney,294.476341250001,2991077.587301587,2738.0534743746675
6057,"8 Chamberlain Way, Harrington Park",6.0,5,4.0,3050000.0,-34.0213345,150.7220177,2567.0,936.0,3258.5470085470088,Wollongong,1944.8335606353492,1572259.537313433,2109.0215490214005
6058,"14 Tallowood Way, Frenchs Forest",4.0,3,2.0,2750000.0,-33.7443896,151.2299682,2086.0,898.9,3059.2946935142954,Sydney,159.05122119400068,2701653.3333333335,3460.5448638905527
6059,"34 Tristania Street, Mount Annan",5.0,2,3.0,1840000.0,-34.0650095,150.7536273,2567.0,935.0,1967.9144385026739,Wollongong,1510.6958093553646,1572259.537313433,2109.0215490214005
6060,"8 Kemblawarra Road, Warrawong",4.0,2,6.0,980000.0,-34.491054,150.892469,2502.0,878.9,1115.0301513255206,Wollongong,40.01466677000073,1010476.1904761905,1308.682667247397
6062,"14 Dry Dock Road, Tweed Heads South",2.0,1,1.0,972500.0,-28.1933582,153.523743,2486.0,843.0,1153.6180308422302,Newcastle,254490.01690276235,1203260.8695652173,1534.2850640353472
6063,"2 Tuscan Place, North Nowra",4.0,2,2.0,879000.0,-34.845551,150.5725353,2541.0,832.0,1056.4903846153845,Wollongong,2772.7762488709577,776092.5925925926,1098.3724884436601
6064,"3 Jacquet Close, Edgeworth",3.0,2,2.0,775000.0,-32.919025,151.62371,2285.0,877.0,883.6944127708095,Newcastle,241.42841725001412,937357.125,1413.682022947712
6065,"87 Leith Street, West Kempsey",3.0,1,2.0,435000.0,-31.062024,152.825911,2440.0,893.7,486.7405169519973,Newcastle,45732.486190969794,638958.3333333334,977.4690483775242
6066,"79 Woy Woy Road, Woy Woy",4.0,3,2.0,2050000.0,-33.4971258,151.3008339,2256.0,872.0,2350.9174311926604,Sydney,1465.201657948459,1421857.142857143,1775.7870730630668
6067,"27 Yakaloo Crescent, Forresters Beach",3.0,2,3.0,1800000.0,-33.4047657,151.4705914,2260.0,883.2,2038.0434782608695,Sydney,2836.01027290439,1580533.0188679246,2025.769229257607
6068,"146 Glad Gunson Drive, Eleebana",5.0,3,6.0,1680000.0,-32.9884759,151.6372075,2282.0,909.0,1848.1848184818482,Newcastle,238.93026377061466,1458218.037037037,1746.1514719447152
6069,"14 Girraween Road, Port Macquarie",4.0,2,2.0,1600000.0,-31.4132301,152.89708,2444.0,817.0,1958.3843329253366,Newcastle,35409.17650605991,972872.340425532,1686.345804063777
6070,"9 Tamar Avenue, Toukley",3.0,2,2.0,1530000.0,-33.264473,151.532966,2263.0,936.0,1634.6153846153845,Newcastle,1745.7413188500648,1020681.512195122,1569.2638098307486
6071,"9 Lisson Place, Minto",4.0,2,2.0,1280000.0,-34.0165407,150.8561438,2566.0,875.7,1461.6877926230443,Sydney,1465.4661603493055,1031827.5862068966,1915.5872511542461
6072,"76 Anakai Drive, Jamisontown",3.0,2,4.0,1245000.0,-33.7634603,150.6760399,2750.0,815.8,1526.1093405246386,Sydney,2954.627866481076,1153690.0,1672.595737175395
6073,"10A Honeysuckle Close, Glenning Valley",4.0,2,4.0,1200000.0,-33.3322394,151.4303084,2261.0,951.0,1261.8296529968454,Newcastle,2859.78308542916,1199912.3711340206,2036.4880983772427
6074,"3 Orchard Close, Gillieston Heights",4.0,3,3.0,985000.0,-32.761443,151.536288,2321.0,841.5,1170.528817587641,Newcastle,861.7045859298919,859858.4905660377,1165.3113105023963
6075,"36 Sharp Road, Orange",4.0,2,2.0,780000.0,-33.3055394,149.09692054374148,2800.0,900.0,866.6666666666666,Wollongong,44857.294933975354,760985.5737704918,929.8629204734517
6076,"5 Fitzgerald Avenue, Muswellbrook",4.0,2,2.0,775000.0,-32.2766792,150.8867532,2333.0,801.0,967.5405742821473,Newcastle,12184.52953182891,619680.9836065574,775.7947013735954
6077,"7 Stuart Street, Gulgong",5.0,2,2.0,750000.0,-32.3663333,149.5397862,2852.0,925.0,810.8108108108108,Sydney,50446.82512999343,605000.0,709.6378377130479
6078,"21 Phillipps St, Eden",3.0,1,1.0,722500.0,-37.0659445,149.8994814,2551.0,942.2,766.822330715347,Wollongong,79470.84325146207,850937.5,1052.0701342701973
6079,"12 Coogan Street, Mount Austin",4.0,2,2.0,650000.0,-35.1404459,147.3621027,2650.0,834.7,778.7228944530968,Wollongong,129758.06111394077,725784.387434555,906.3343265367963
6080,"23 Baxter Street, Gunnedah",4.0,2,2.0,645000.0,-30.9949026,150.2541377,2380.0,968.0,666.3223140495868,Newcastle,60567.41266148014,509277.71428571426,534.041775880796
6081,"19 Baldwyn Street, Armidale",3.0,2,2.0,575000.0,-30.52943795,151.6460193927906,2350.0,816.0,704.656862745098,Newcastle,57645.2259214253,592961.9469026548,621.62900016562
6082,"7 Shaw Crescent, Muswellbrook",3.0,1,2.0,534000.0,-32.2761648,150.8934129,2333.0,942.2,566.7586499681596,Newcastle,12072.83450705461,619680.9836065574,775.7947013735954
6083,"245 North Liverpool Road, Bonnyrigg",7.0,6,3.0,3100888.0,-33.8995447,150.8776366,2177.0,841.0,3687.143876337693,Sydney,1109.458474776665,1680905.2727272727,2535.4713052946736
6084,"11 Ashley Avenue, West Pennant Hills",5.0,2,3.0,2501000.0,-33.755445,151.043944,2125.0,929.5,2690.693921463152,Sydney,401.91962761000565,2873606.3448275863,3139.9733012108463
6085,"206 Neville Street, Smithfield",3.0,1,3.0,1450000.0,-33.8552221,150.9382317,1860.0,828.3,1750.573463720874,Sydney,736.623826333133,1486312.5,2327.4030462031806
6086,"15 Elizabeth Street, Riverstone",3.0,1,4.0,1351000.0,-33.681244,150.863629,2765.0,950.5,1421.357180431352,Sydney,1546.6569337700723,1270745.238095238,3851.3150622660773
6087,"9 Atkinson Place, Airds",4.0,1,1.0,882000.0,-34.0803954,150.8398699,2560.0,805.6,1094.8361469712015,Wollongong,1235.2339964716891,1019871.4227642276,1828.601016558203
6088,"29 Bolaro Avenue, Gymea",3.0,2,1.0,1980000.0,-34.0289295,151.087694,2227.0,822.0,2408.7591240875913,Sydney,404.29476006252304,2028809.5238095238,3891.876146882992
6089,"53 Crawford Avenue, Gwynneville",4.0,2,2.0,1640000.0,-34.4137802,150.8902457,2500.0,930.0,1763.4408602150538,Wollongong,2.047018205299697,1437842.857142857,2061.28489994428
6090,"5 Edmondson Avenue, St Marys",4.0,1,3.0,1308000.0,-33.7707556,150.7841768,2760.0,917.0,1426.3904034896402,Sydney,1903.4243954960118,1085795.0819672132,1926.3579705398136
6091,"43 Rawson Street, Swansea",3.0,2,3.0,1290000.0,-33.0828719,151.6315286,2281.0,897.7,1437.0056811852512,Newcastle,461.0799188757042,1511214.5476190476,1870.3727608050533
6092,"115 Valley Road, Wentworth Falls",3.0,2,2.0,1140000.0,-33.71973195,150.36395692068237,2782.0,867.5,1314.121037463977,Sydney,7368.262052810377,1053222.1153846155,1036.37153872871
6093,"7 Packham Street, Orange",5.0,2,3.0,1000000.0,-33.2715031,149.0653007,2800.0,991.3,1008.7763542822556,Wollongong,46778.72802030137,760985.5737704918,929.8629204734517
6094,"14 Tall Timbers Road, Winmalee",3.0,1,1.0,957500.0,-33.6846113,150.610961,2777.0,891.0,1074.635241301908,Sydney,3919.350361287019,1149436.5697674418,1104.3483646158354
6095,"27 Whitbread Drive, Lemon Tree Passage",3.0,2,4.0,935000.0,-32.7287164,152.0321008,2319.0,847.0,1103.8961038961038,Newcastle,1033.0815098959838,920051.724137931,1239.1173641594169
6096,"4 Stanley Close, Bolwarra Heights",4.0,2,3.0,900000.0,-32.7013485,151.592672,2320.0,852.0,1056.338028169014,Newcastle,854.641665362477,865725.5639097744,1181.3657708769929
6097,"14 Banks Avenue, Kooringal",4.0,3,2.0,872500.0,-35.1352973,147.3802853,2650.0,960.3,908.5702384671457,Wollongong,128404.19546043428,725784.387434555,906.3343265367963
6098,"33 Quinalup Street, Gwandalan",5.0,2,2.0,840000.0,-33.1383843,151.5835787,2259.0,817.0,1028.1517747858018,Newcastle,829.6065310017649,1013668.5769230769,1531.9240568829864
6099,"10 Beasley Close, Largs",3.0,1,4.0,830000.0,-32.6955014,151.6015528,2320.0,886.6,936.1606135799684,Newcastle,849.0482198979445,865725.5639097744,1181.3657708769929
6100,"2 COWAN PLACE, Lloyd",4.0,2,2.0,750000.0,-35.1510831,147.3379111,2650.0,905.0,828.7292817679559,Wollongong,131625.06557428755,725784.387434555,906.3343265367963
6101,"36 Lexia Street, Muswellbrook",4.0,2,2.0,745000.0,-32.2537768,150.9006462,2333.0,814.0,915.2334152334153,Newcastle,12241.553703126476,619680.9836065574,775.7947013735954
